id,Store,Date,Sales,Promo,StateHoliday,SchoolHoliday
15589,218,2015-04-28,6734,1,0,0
15590,219,2015-04-28,3795,1,0,0
15591,220,2015-04-28,6310,1,0,0
15592,221,2015-04-28,7350,1,0,0
15593,227,2015-04-28,7891,1,0,0
15594,231,2015-04-28,6217,1,0,0
15595,234,2015-04-28,13653,1,0,0
15596,237,2015-04-28,5404,1,0,0
15597,238,2015-04-28,9429,1,0,0
15598,249,2015-04-28,6448,1,0,0
15599,253,2015-04-28,8657,1,0,0
15600,257,2015-04-28,5790,1,0,0
15601,260,2015-04-28,6754,1,0,0
15602,261,2015-04-28,17192,1,0,0
15603,273,2015-04-28,8629,1,0,0
15604,278,2015-04-28,8969,1,0,0
15605,281,2015-04-28,6391,1,0,0
15606,284,2015-04-28,5306,1,0,0
15607,285,2015-04-28,6099,1,0,0
15608,288,2015-04-28,6511,1,0,0
15609,289,2015-04-28,7027,1,0,0
15610,291,2015-04-28,10119,1,0,0
15611,292,2015-04-28,7761,1,0,0
15612,295,2015-04-28,6086,1,0,0
15613,296,2015-04-28,10118,1,0,0
15614,297,2015-04-28,8452,1,0,0
15615,310,2015-04-28,10573,1,0,0
15616,313,2015-04-28,7777,1,0,0
15617,316,2015-04-28,12295,1,0,0
15618,319,2015-04-28,9258,1,0,0
15619,320,2015-04-28,17201,1,0,0
15620,324,2015-04-28,7459,1,0,0
15621,332,2015-04-28,5026,1,0,0
15622,339,2015-04-28,6881,1,0,0
15623,341,2015-04-28,7426,1,0,0
15624,342,2015-04-28,12085,1,0,0
15625,346,2015-04-28,9035,1,0,0
15626,351,2015-04-28,7686,1,0,0
15627,352,2015-04-28,6582,1,0,0
15628,354,2015-04-28,8550,1,0,0
15629,357,2015-04-28,9440,1,0,0
15630,359,2015-04-28,7356,1,0,0
15631,366,2015-04-28,6852,1,0,0
15632,372,2015-04-28,11339,1,0,0
15633,374,2015-04-28,9082,1,0,0
15634,377,2015-04-28,10800,1,0,0
15635,381,2015-04-28,12512,1,0,0
15636,391,2015-04-28,8212,1,0,0
15637,397,2015-04-28,7993,1,0,0
15638,399,2015-04-28,5998,1,0,0
15639,410,2015-04-28,8803,1,0,0
15640,421,2015-04-28,9755,1,0,0
15641,435,2015-04-28,3946,1,0,0
15642,444,2015-04-28,11686,1,0,0
15643,447,2015-04-28,5804,1,0,0
15644,456,2015-04-28,7339,1,0,0
15645,460,2015-04-28,4803,1,0,0
15646,461,2015-04-28,5062,1,0,0
15647,466,2015-04-28,10156,1,0,0
15648,469,2015-04-28,13358,1,0,0
15649,470,2015-04-28,15973,1,0,0
15650,471,2015-04-28,7814,1,0,0
15651,484,2015-04-28,7401,1,0,0
15652,485,2015-04-28,5776,1,0,0
15653,490,2015-04-28,8773,1,0,0
15654,491,2015-04-28,8115,1,0,0
15655,492,2015-04-28,8286,1,0,0
15656,496,2015-04-28,9632,1,0,0
15657,498,2015-04-28,7305,1,0,0
15658,502,2015-04-28,12461,1,0,0
15659,503,2015-04-28,9605,1,0,0
15660,506,2015-04-28,9075,1,0,0
15661,507,2015-04-28,9380,1,0,0
15662,511,2015-04-28,6065,1,0,0
15663,512,2015-04-28,6168,1,0,0
15664,513,2015-04-28,19534,1,0,0
15665,516,2015-04-28,7852,1,0,0
15666,521,2015-04-28,5180,1,0,0
15667,523,2015-04-28,16140,1,0,0
15668,529,2015-04-28,9250,1,0,0
15669,534,2015-04-28,8879,1,0,0
15670,535,2015-04-28,10404,1,0,0
15671,539,2015-04-28,10945,1,0,0
15672,543,2015-04-28,4564,1,0,0
15673,550,2015-04-28,7636,1,0,0
15674,551,2015-04-28,7566,1,0,0
15675,553,2015-04-28,6671,1,0,0
15676,563,2015-04-28,5473,1,0,0
15677,566,2015-04-28,7189,1,0,0
15678,569,2015-04-28,5613,1,0,0
15679,570,2015-04-28,5875,1,0,0
15680,571,2015-04-28,7792,1,0,0
15681,578,2015-04-28,9163,1,0,0
15682,597,2015-04-28,5991,1,0,0
15683,598,2015-04-28,7082,1,0,0
15684,599,2015-04-28,10207,1,0,0
15685,601,2015-04-28,5420,1,0,0
15686,607,2015-04-28,5116,1,0,0
15687,609,2015-04-28,5721,1,0,0
15688,617,2015-04-28,8436,1,0,0
15689,620,2015-04-28,8642,1,0,0
15690,624,2015-04-28,8181,1,0,0
15691,642,2015-04-28,4554,1,0,0
15692,643,2015-04-28,10145,1,0,0
15693,645,2015-04-28,14101,1,0,0
15694,647,2015-04-28,7129,1,0,0
15695,648,2015-04-28,8128,1,0,0
15696,657,2015-04-28,8427,1,0,0
15697,661,2015-04-28,8354,1,0,0
15698,663,2015-04-28,5502,1,0,0
15699,666,2015-04-28,8177,1,0,0
15700,667,2015-04-28,9737,1,0,0
15701,668,2015-04-28,11109,1,0,0
15702,673,2015-04-28,9262,1,0,0
15703,683,2015-04-28,11544,1,0,0
15704,689,2015-04-28,8459,1,0,0
15705,690,2015-04-28,7465,1,0,0
15706,698,2015-04-28,17671,1,0,0
15707,705,2015-04-28,10696,1,0,0
15708,709,2015-04-28,13679,1,0,0
15709,711,2015-04-28,9442,1,0,0
15710,712,2015-04-28,6631,1,0,0
15711,715,2015-04-28,8220,1,0,0
15712,717,2015-04-28,7675,1,0,0
15713,723,2015-04-28,9629,1,0,0
15714,728,2015-04-28,5523,1,0,0
15715,729,2015-04-28,13420,1,0,0
15716,732,2015-04-28,5262,1,0,0
15717,737,2015-04-28,8047,1,0,0
15718,739,2015-04-28,13345,1,0,0
15719,744,2015-04-28,6950,1,0,0
15720,747,2015-04-28,10050,1,0,0
15721,749,2015-04-28,5769,1,0,0
15722,751,2015-04-28,5323,1,0,0
15723,756,2015-04-28,17994,1,0,0
15724,758,2015-04-28,6051,1,0,0
15725,764,2015-04-28,4568,1,0,0
15726,765,2015-04-28,11142,1,0,0
15727,766,2015-04-28,7721,1,0,0
15728,767,2015-04-28,7239,1,0,0
15729,768,2015-04-28,15659,1,0,0
15730,778,2015-04-28,6380,1,0,0
15731,779,2015-04-28,9272,1,0,0
15732,782,2015-04-28,5563,1,0,0
15733,783,2015-04-28,7979,1,0,0
15734,785,2015-04-28,9492,1,0,0
15735,786,2015-04-28,5181,1,0,0
15736,789,2015-04-28,3544,1,0,0
15737,791,2015-04-28,10658,1,0,0
15738,792,2015-04-28,9464,1,0,0
15739,796,2015-04-28,8462,1,0,0
15740,806,2015-04-28,9687,1,0,0
15741,807,2015-04-28,11315,1,0,0
15742,808,2015-04-28,10141,1,0,0
15743,813,2015-04-28,7042,1,0,0
15744,819,2015-04-28,7219,1,0,0
15745,824,2015-04-28,8841,1,0,0
15746,828,2015-04-28,6754,1,0,0
15747,830,2015-04-28,7836,1,0,0
15748,831,2015-04-28,18550,1,0,0
15749,836,2015-04-28,7689,1,0,0
15750,838,2015-04-28,9938,1,0,0
15751,843,2015-04-28,10117,1,0,0
15752,846,2015-04-28,12326,1,0,0
15753,863,2015-04-28,9295,1,0,0
15754,866,2015-04-28,8486,1,0,0
15755,867,2015-04-28,5515,1,0,0
15756,871,2015-04-28,6300,1,0,0
15757,873,2015-04-28,4056,1,0,0
15758,876,2015-04-28,13528,1,0,0
15759,882,2015-04-28,7672,1,0,0
15760,884,2015-04-28,7602,1,0,0
15761,889,2015-04-28,5594,1,0,0
15762,890,2015-04-28,6596,1,0,0
15763,894,2015-04-28,10152,1,0,0
15764,896,2015-04-28,7242,1,0,0
15765,900,2015-04-28,6020,1,0,0
15766,902,2015-04-28,5102,1,0,0
15767,903,2015-04-28,12119,1,0,0
15768,904,2015-04-28,6467,1,0,0
15769,909,2015-04-28,11798,1,0,0
15770,911,2015-04-28,11436,1,0,0
15771,916,2015-04-28,7180,1,0,0
15772,919,2015-04-28,5800,1,0,0
15773,926,2015-04-28,8495,1,0,0
15774,928,2015-04-28,11656,1,0,0
15775,930,2015-04-28,7699,1,0,0
15776,932,2015-04-28,7999,1,0,0
15777,935,2015-04-28,6375,1,0,0
15778,942,2015-04-28,7200,1,0,0
15779,943,2015-04-28,7450,1,0,0
15780,946,2015-04-28,6202,1,0,0
15781,947,2015-04-28,7660,1,0,0
15782,963,2015-04-28,15681,1,0,0
15783,965,2015-04-28,8489,1,0,0
15784,967,2015-04-28,8664,1,0,0
15785,968,2015-04-28,8358,1,0,0
15786,969,2015-04-28,4604,1,0,0
15787,970,2015-04-28,4142,1,0,0
15788,976,2015-04-28,8554,1,0,0
15789,977,2015-04-28,5794,1,0,0
15790,979,2015-04-28,8866,1,0,0
15791,980,2015-04-28,9152,1,0,0
15792,985,2015-04-28,9422,1,0,0
15793,991,2015-04-28,6455,1,0,0
15794,995,2015-04-28,11570,1,0,0
15795,1000,2015-04-28,6951,1,0,0
15796,1004,2015-04-28,6781,1,0,0
15797,1005,2015-04-28,7705,1,0,0
15798,1006,2015-04-28,9053,1,0,0
15799,1007,2015-04-28,7946,1,0,0
15800,1010,2015-04-28,10396,1,0,0
15801,1016,2015-04-28,7461,1,0,0
15802,1022,2015-04-28,8916,1,0,0
15803,1026,2015-04-28,12913,1,0,0
15804,1032,2015-04-28,11123,1,0,0
15805,1033,2015-04-28,17362,1,0,0
15806,1040,2015-04-28,11022,1,0,0
15807,1044,2015-04-28,7616,1,0,0
15808,1045,2015-04-28,8897,1,0,0
15809,1051,2015-04-28,10696,1,0,0
15810,1054,2015-04-28,8914,1,0,0
15811,1059,2015-04-28,9626,1,0,0
15812,1062,2015-04-28,8123,1,0,0
15813,1064,2015-04-28,11514,1,0,0
15814,1066,2015-04-28,12516,1,0,0
15815,1069,2015-04-28,6889,1,0,0
15816,1076,2015-04-28,4252,1,0,0
15817,1089,2015-04-28,12270,1,0,0
15818,1090,2015-04-28,7837,1,0,0
15819,1092,2015-04-28,11777,1,0,0
15820,1093,2015-04-28,9147,1,0,0
15821,1094,2015-04-28,4630,1,0,0
15822,1097,2015-04-28,11425,1,0,0
15823,1098,2015-04-28,5605,1,0,0
15824,1099,2015-04-28,7935,1,0,0
15825,1104,2015-04-28,6226,1,0,0
15826,1105,2015-04-28,6539,1,0,0
15827,1106,2015-04-28,6310,1,0,0
15828,1108,2015-04-28,7542,1,0,0
15829,1111,2015-04-28,6656,1,0,0
15830,1112,2015-04-28,11713,1,0,0
15831,1113,2015-04-28,7165,1,0,0
15832,1,2015-04-27,5575,1,0,0
15833,9,2015-04-27,11737,1,0,0
15834,11,2015-04-27,8587,1,0,0
15835,12,2015-04-27,11491,1,0,0
15836,14,2015-04-27,7786,1,0,0
15837,18,2015-04-27,9722,1,0,0
15838,21,2015-04-27,8781,1,0,0
15839,24,2015-04-27,13000,1,0,0
15840,25,2015-04-27,13556,1,0,0
15841,38,2015-04-27,10499,1,0,0
15842,41,2015-04-27,6899,1,0,0
15843,43,2015-04-27,9878,1,0,0
15844,55,2015-04-27,7358,1,0,0
15845,56,2015-04-27,9570,1,0,0
15846,60,2015-04-27,12002,1,0,0
15847,68,2015-04-27,7562,1,0,0
15848,75,2015-04-27,6579,1,0,0
15849,78,2015-04-27,6194,1,0,0
15850,84,2015-04-27,16591,1,0,0
15851,85,2015-04-27,8744,1,0,0
15852,91,2015-04-27,6731,1,0,0
15853,95,2015-04-27,10268,1,0,0
15854,98,2015-04-27,7468,1,0,0
15855,101,2015-04-27,10705,1,0,0
15856,111,2015-04-27,8434,1,0,0
15857,113,2015-04-27,7241,1,0,0
15858,115,2015-04-27,8169,1,0,0
15859,120,2015-04-27,9643,1,0,0
15860,121,2015-04-27,5670,1,0,0
15861,128,2015-04-27,11446,1,0,0
15862,133,2015-04-27,8759,1,0,0
15863,134,2015-04-27,6357,1,0,0
15864,138,2015-04-27,11788,1,0,0
15865,142,2015-04-27,6103,1,0,0
15866,145,2015-04-27,10601,1,0,0
15867,148,2015-04-27,11064,1,0,0
15868,152,2015-04-27,8566,1,0,0
15869,155,2015-04-27,9001,1,0,0
15870,156,2015-04-27,11866,1,0,0
15871,157,2015-04-27,13788,1,0,0
15872,158,2015-04-27,9270,1,0,0
15873,159,2015-04-27,11575,1,0,0
15874,161,2015-04-27,8516,1,0,0
15875,163,2015-04-27,8266,1,0,0
15876,164,2015-04-27,9810,1,0,0
15877,168,2015-04-27,11173,1,0,0
15878,173,2015-04-27,11167,1,0,0
15879,175,2015-04-27,7541,1,0,0
15880,180,2015-04-27,10224,1,0,0
15881,186,2015-04-27,5337,1,0,0
15882,187,2015-04-27,9997,1,0,0
15883,195,2015-04-27,14679,1,0,0
15884,196,2015-04-27,7395,1,0,0
15885,204,2015-04-27,7376,1,0,0
15886,205,2015-04-27,8953,1,0,0
15887,213,2015-04-27,12905,1,0,0
15888,216,2015-04-27,10108,1,0,0
15889,218,2015-04-27,7206,1,0,0
15890,219,2015-04-27,4330,1,0,0
15891,220,2015-04-27,6449,1,0,0
15892,221,2015-04-27,7747,1,0,0
15893,227,2015-04-27,8961,1,0,0
15894,231,2015-04-27,7040,1,0,0
15895,234,2015-04-27,17138,1,0,0
15896,237,2015-04-27,6358,1,0,0
15897,238,2015-04-27,10760,1,0,0
15898,249,2015-04-27,7108,1,0,0
15899,253,2015-04-27,10658,1,0,0
15900,257,2015-04-27,5844,1,0,0
15901,260,2015-04-27,7433,1,0,0
15902,261,2015-04-27,21067,1,0,0
15903,273,2015-04-27,12305,1,0,0
15904,278,2015-04-27,9917,1,0,0
15905,281,2015-04-27,7467,1,0,0
15906,284,2015-04-27,7107,1,0,0
15907,285,2015-04-27,6307,1,0,0
15908,288,2015-04-27,7812,1,0,0
15909,289,2015-04-27,8163,1,0,0
15910,291,2015-04-27,10660,1,0,0
15911,292,2015-04-27,8641,1,0,0
15912,295,2015-04-27,7380,1,0,0
15913,296,2015-04-27,8669,1,0,0
15914,297,2015-04-27,10380,1,0,0
15915,310,2015-04-27,12204,1,0,0
15916,313,2015-04-27,10732,1,0,0
15917,316,2015-04-27,15563,1,0,0
15918,319,2015-04-27,10112,1,0,0
15919,320,2015-04-27,18186,1,0,0
15920,324,2015-04-27,7942,1,0,0
15921,332,2015-04-27,5371,1,0,0
15922,339,2015-04-27,5426,1,0,0
15923,341,2015-04-27,7254,1,0,0
15924,342,2015-04-27,13506,1,0,0
15925,346,2015-04-27,9803,1,0,0
15926,351,2015-04-27,9470,1,0,0
15927,352,2015-04-27,8117,1,0,0
15928,354,2015-04-27,9923,1,0,0
15929,357,2015-04-27,10634,1,0,0
15930,359,2015-04-27,7931,1,0,0
15931,366,2015-04-27,9345,1,0,0
15932,372,2015-04-27,12774,1,0,0
15933,374,2015-04-27,9304,1,0,0
15934,377,2015-04-27,10538,1,0,0
15935,381,2015-04-27,13107,1,0,0
15936,391,2015-04-27,9016,1,0,0
15937,397,2015-04-27,8731,1,0,0
15938,399,2015-04-27,7724,1,0,0
15939,410,2015-04-27,10597,1,0,0
15940,421,2015-04-27,9919,1,0,0
15941,435,2015-04-27,4710,1,0,0
15942,444,2015-04-27,11987,1,0,0
15943,447,2015-04-27,7497,1,0,0
15944,456,2015-04-27,7098,1,0,0
15945,460,2015-04-27,6103,1,0,0
15946,461,2015-04-27,5927,1,0,0
15947,466,2015-04-27,11363,1,0,0
15948,469,2015-04-27,15180,1,0,0
15949,470,2015-04-27,14059,1,0,0
15950,471,2015-04-27,9444,1,0,0
15951,484,2015-04-27,8696,1,0,0
15952,485,2015-04-27,5596,1,0,0
15953,490,2015-04-27,10862,1,0,0
15954,491,2015-04-27,10723,1,0,0
15955,492,2015-04-27,9624,1,0,0
15956,496,2015-04-27,11912,1,0,0
15957,498,2015-04-27,7560,1,0,0
15958,502,2015-04-27,11698,1,0,0
15959,503,2015-04-27,10278,1,0,0
15960,506,2015-04-27,11756,1,0,0
15961,507,2015-04-27,11696,1,0,0
15962,511,2015-04-27,7038,1,0,0
15963,512,2015-04-27,5968,1,0,0
15964,513,2015-04-27,20887,1,0,0
15965,516,2015-04-27,9386,1,0,0
15966,521,2015-04-27,6100,1,0,0
15967,523,2015-04-27,16594,1,0,0
15968,529,2015-04-27,9908,1,0,0
15969,534,2015-04-27,11284,1,0,0
15970,535,2015-04-27,11542,1,0,0
15971,539,2015-04-27,12659,1,0,0
15972,543,2015-04-27,4619,1,0,0
15973,550,2015-04-27,8550,1,0,0
15974,551,2015-04-27,7693,1,0,0
15975,553,2015-04-27,7031,1,0,0
15976,563,2015-04-27,5908,1,0,0
15977,566,2015-04-27,7646,1,0,0
15978,569,2015-04-27,5677,1,0,0
15979,570,2015-04-27,6123,1,0,0
15980,571,2015-04-27,10316,1,0,0
15981,578,2015-04-27,10787,1,0,0
15982,597,2015-04-27,5694,1,0,0
15983,598,2015-04-27,7032,1,0,0
15984,599,2015-04-27,12357,1,0,0
15985,601,2015-04-27,6344,1,0,0
15986,607,2015-04-27,6820,1,0,0
15987,609,2015-04-27,5755,1,0,0
15988,617,2015-04-27,8783,1,0,0
15989,620,2015-04-27,10334,1,0,0
15990,624,2015-04-27,10428,1,0,0
15991,642,2015-04-27,4186,1,0,0
15992,643,2015-04-27,10269,1,0,0
15993,645,2015-04-27,15956,1,0,0
15994,647,2015-04-27,7948,1,0,0
15995,648,2015-04-27,8672,1,0,0
15996,657,2015-04-27,8714,1,0,0
15997,661,2015-04-27,8277,1,0,0
15998,663,2015-04-27,6603,1,0,0
15999,666,2015-04-27,10295,1,0,0
16000,667,2015-04-27,12785,1,0,0
16001,668,2015-04-27,13145,1,0,0
16002,673,2015-04-27,9860,1,0,0
16003,683,2015-04-27,11589,1,0,0
16004,689,2015-04-27,9036,1,0,0
16005,690,2015-04-27,6979,1,0,0
16006,698,2015-04-27,19824,1,0,0
16007,705,2015-04-27,12256,1,0,0
16008,709,2015-04-27,14847,1,0,0
16009,711,2015-04-27,10587,1,0,0
16010,712,2015-04-27,7909,1,0,0
16011,715,2015-04-27,9463,1,0,0
16012,717,2015-04-27,9218,1,0,0
16013,723,2015-04-27,11824,1,0,0
16014,728,2015-04-27,5895,1,0,0
16015,729,2015-04-27,15602,1,0,0
16016,732,2015-04-27,6098,1,0,0
16017,737,2015-04-27,8696,1,0,0
16018,739,2015-04-27,14185,1,0,0
16019,744,2015-04-27,9479,1,0,0
16020,747,2015-04-27,10613,1,0,0
16021,749,2015-04-27,6954,1,0,0
16022,751,2015-04-27,5435,1,0,0
16023,756,2015-04-27,19748,1,0,0
16024,758,2015-04-27,5803,1,0,0
16025,764,2015-04-27,4947,1,0,0
16026,765,2015-04-27,10809,1,0,0
16027,766,2015-04-27,9094,1,0,0
16028,767,2015-04-27,8834,1,0,0
16029,768,2015-04-27,19277,1,0,0
16030,778,2015-04-27,6884,1,0,0
16031,779,2015-04-27,10198,1,0,0
16032,782,2015-04-27,6287,1,0,0
16033,783,2015-04-27,9318,1,0,0
16034,785,2015-04-27,12722,1,0,0
16035,786,2015-04-27,5925,1,0,0
16036,789,2015-04-27,4027,1,0,0
16037,791,2015-04-27,12012,1,0,0
16038,792,2015-04-27,11829,1,0,0
16039,796,2015-04-27,10616,1,0,0
16040,806,2015-04-27,9967,1,0,0
16041,807,2015-04-27,11311,1,0,0
16042,808,2015-04-27,9851,1,0,0
16043,813,2015-04-27,8199,1,0,0
16044,819,2015-04-27,8132,1,0,0
16045,824,2015-04-27,10754,1,0,0
16046,828,2015-04-27,7509,1,0,0
16047,830,2015-04-27,10324,1,0,0
16048,831,2015-04-27,17015,1,0,0
16049,836,2015-04-27,10396,1,0,0
16050,838,2015-04-27,13673,1,0,0
16051,843,2015-04-27,11445,1,0,0
16052,846,2015-04-27,13671,1,0,0
16053,863,2015-04-27,10064,1,0,0
16054,866,2015-04-27,9254,1,0,0
16055,867,2015-04-27,5581,1,0,0
16056,871,2015-04-27,9265,1,0,0
16057,873,2015-04-27,4215,1,0,0
16058,876,2015-04-27,13631,1,0,0
16059,882,2015-04-27,7783,1,0,0
16060,884,2015-04-27,8584,1,0,0
16061,889,2015-04-27,5203,1,0,0
16062,890,2015-04-27,8994,1,0,0
16063,894,2015-04-27,13823,1,0,0
16064,896,2015-04-27,8054,1,0,0
16065,900,2015-04-27,8634,1,0,0
16066,902,2015-04-27,6016,1,0,0
16067,903,2015-04-27,12890,1,0,0
16068,904,2015-04-27,7629,1,0,0
16069,909,2015-04-27,17440,1,0,0
16070,911,2015-04-27,13322,1,0,0
16071,916,2015-04-27,6961,1,0,0
16072,919,2015-04-27,8250,1,0,0
16073,926,2015-04-27,10771,1,0,0
16074,928,2015-04-27,15601,1,0,0
16075,930,2015-04-27,8572,1,0,0
16076,932,2015-04-27,9281,1,0,0
16077,935,2015-04-27,8357,1,0,0
16078,942,2015-04-27,9042,1,0,0
16079,943,2015-04-27,9568,1,0,0
16080,946,2015-04-27,5665,1,0,0
16081,947,2015-04-27,9120,1,0,0
16082,963,2015-04-27,18298,1,0,0
16083,965,2015-04-27,11094,1,0,0
16084,967,2015-04-27,10342,1,0,0
16085,968,2015-04-27,9143,1,0,0
16086,969,2015-04-27,4687,1,0,0
16087,970,2015-04-27,4320,1,0,0
16088,976,2015-04-27,11373,1,0,0
16089,977,2015-04-27,8256,1,0,0
16090,979,2015-04-27,10230,1,0,0
16091,980,2015-04-27,10160,1,0,0
16092,985,2015-04-27,11032,1,0,0
16093,991,2015-04-27,7613,1,0,0
16094,995,2015-04-27,13070,1,0,0
16095,1000,2015-04-27,9524,1,0,0
16096,1004,2015-04-27,8230,1,0,0
16097,1005,2015-04-27,7631,1,0,0
16098,1006,2015-04-27,9743,1,0,0
16099,1007,2015-04-27,9847,1,0,0
16100,1010,2015-04-27,12619,1,0,0
16101,1016,2015-04-27,9567,1,0,0
16102,1022,2015-04-27,12331,1,0,0
16103,1026,2015-04-27,15206,1,0,0
16104,1032,2015-04-27,12620,1,0,0
16105,1033,2015-04-27,18598,1,0,0
16106,1040,2015-04-27,13452,1,0,0
16107,1044,2015-04-27,9004,1,0,0
16108,1045,2015-04-27,9203,1,0,0
16109,1051,2015-04-27,9972,1,0,0
16110,1054,2015-04-27,10667,1,0,0
16111,1059,2015-04-27,12285,1,0,0
16112,1062,2015-04-27,8144,1,0,0
16113,1064,2015-04-27,11469,1,0,0
16114,1066,2015-04-27,13397,1,0,0
16115,1069,2015-04-27,8488,1,0,0
16116,1076,2015-04-27,6901,1,0,0
16117,1089,2015-04-27,13634,1,0,0
16118,1090,2015-04-27,9123,1,0,0
16119,1092,2015-04-27,14678,1,0,0
16120,1093,2015-04-27,9870,1,0,0
16121,1094,2015-04-27,6545,1,0,0
16122,1097,2015-04-27,11551,1,0,0
16123,1098,2015-04-27,7913,1,0,0
16124,1099,2015-04-27,9346,1,0,0
16125,1104,2015-04-27,6905,1,0,0
16126,1105,2015-04-27,8744,1,0,0
16127,1106,2015-04-27,7220,1,0,0
16128,1108,2015-04-27,9082,1,0,0
16129,1111,2015-04-27,8045,1,0,0
16130,1112,2015-04-27,15130,1,0,0
16131,1113,2015-04-27,8226,1,0,0
16132,85,2015-04-26,11850,0,0,0
16133,310,2015-04-26,2459,0,0,0
16134,512,2015-04-26,6613,0,0,0
16135,578,2015-04-26,4443,0,0,0
16136,732,2015-04-26,1480,0,0,0
16137,863,2015-04-26,2604,0,0,0
16138,867,2015-04-26,1694,0,0,0
16139,1045,2015-04-26,3384,0,0,0
16140,1097,2015-04-26,11557,0,0,0
16141,1099,2015-04-26,3352,0,0,0
16142,1,2015-04-25,4318,0,0,0
16143,9,2015-04-25,6342,0,0,0
16144,11,2015-04-25,4896,0,0,0
16145,12,2015-04-25,5497,0,0,0
16146,14,2015-04-25,3693,0,0,0
16147,18,2015-04-25,4612,0,0,0
16148,21,2015-04-25,6151,0,0,0
16149,24,2015-04-25,7173,0,0,0
16150,25,2015-04-25,8022,0,0,0
16151,38,2015-04-25,7256,0,0,0
16152,41,2015-04-25,5068,0,0,0
16153,43,2015-04-25,3974,0,0,0
16154,55,2015-04-25,2800,0,0,0
16155,56,2015-04-25,9975,0,0,0
16156,60,2015-04-25,5070,0,0,0
16157,68,2015-04-25,8256,0,0,0
16158,75,2015-04-25,6025,0,0,0
16159,78,2015-04-25,2538,0,0,0
16160,84,2015-04-25,10580,0,0,0
16161,85,2015-04-25,5460,0,0,0
16162,91,2015-04-25,3639,0,0,0
16163,95,2015-04-25,3990,0,0,0
16164,98,2015-04-25,5118,0,0,0
16165,101,2015-04-25,6697,0,0,0
16166,111,2015-04-25,6148,0,0,0
16167,113,2015-04-25,6479,0,0,0
16168,115,2015-04-25,9656,0,0,0
16169,120,2015-04-25,5762,0,0,0
16170,121,2015-04-25,2172,0,0,0
16171,128,2015-04-25,8842,0,0,0
16172,133,2015-04-25,3104,0,0,0
16173,134,2015-04-25,3162,0,0,0
16174,138,2015-04-25,2844,0,0,0
16175,142,2015-04-25,3249,0,0,0
16176,145,2015-04-25,6178,0,0,0
16177,148,2015-04-25,7723,0,0,0
16178,152,2015-04-25,3064,0,0,0
16179,155,2015-04-25,7850,0,0,0
16180,156,2015-04-25,3366,0,0,0
16181,157,2015-04-25,7580,0,0,0
16182,158,2015-04-25,10283,0,0,0
16183,159,2015-04-25,6416,0,0,0
16184,161,2015-04-25,6812,0,0,0
16185,163,2015-04-25,5665,0,0,0
16186,164,2015-04-25,3962,0,0,0
16187,168,2015-04-25,4364,0,0,0
16188,173,2015-04-25,6344,0,0,0
16189,175,2015-04-25,5494,0,0,0
16190,180,2015-04-25,7066,0,0,0
16191,186,2015-04-25,3497,0,0,0
16192,187,2015-04-25,4132,0,0,0
16193,195,2015-04-25,9980,0,0,0
16194,196,2015-04-25,3447,0,0,0
16195,204,2015-04-25,4960,0,0,0
16196,205,2015-04-25,5278,0,0,0
16197,213,2015-04-25,7542,0,0,0
16198,216,2015-04-25,6380,0,0,0
16199,218,2015-04-25,1971,0,0,0
16200,219,2015-04-25,1518,0,0,0
16201,220,2015-04-25,3672,0,0,0
16202,221,2015-04-25,5653,0,0,0
16203,227,2015-04-25,4347,0,0,0
16204,231,2015-04-25,5187,0,0,0
16205,234,2015-04-25,9717,0,0,0
16206,237,2015-04-25,3533,0,0,0
16207,238,2015-04-25,5445,0,0,0
16208,249,2015-04-25,4489,0,0,0
16209,253,2015-04-25,3325,0,0,0
16210,257,2015-04-25,2612,0,0,0
16211,260,2015-04-25,6531,0,0,0
16212,261,2015-04-25,7188,0,0,0
16213,273,2015-04-25,6808,0,0,0
16214,278,2015-04-25,4603,0,0,0
16215,281,2015-04-25,5758,0,0,0
16216,284,2015-04-25,4863,0,0,0
16217,285,2015-04-25,6615,0,0,0
16218,288,2015-04-25,5034,0,0,0
16219,289,2015-04-25,5691,0,0,0
16220,291,2015-04-25,3836,0,0,0
16221,292,2015-04-25,3719,0,0,0
16222,295,2015-04-25,4913,0,0,0
16223,296,2015-04-25,5005,0,0,0
16224,297,2015-04-25,5448,0,0,0
16225,310,2015-04-25,7385,0,0,0
16226,313,2015-04-25,4424,0,0,0
16227,316,2015-04-25,9162,0,0,0
16228,319,2015-04-25,5253,0,0,0
16229,320,2015-04-25,11207,0,0,0
16230,324,2015-04-25,1941,0,0,0
16231,332,2015-04-25,1411,0,0,0
16232,339,2015-04-25,3760,0,0,0
16233,341,2015-04-25,4403,0,0,0
16234,342,2015-04-25,11102,0,0,0
16235,346,2015-04-25,5210,0,0,0
16236,351,2015-04-25,5753,0,0,0
16237,352,2015-04-25,6433,0,0,0
16238,354,2015-04-25,8414,0,0,0
16239,357,2015-04-25,5844,0,0,0
16240,359,2015-04-25,6528,0,0,0
16241,366,2015-04-25,2700,0,0,0
16242,372,2015-04-25,8438,0,0,0
16243,374,2015-04-25,4342,0,0,0
16244,377,2015-04-25,5820,0,0,0
16245,381,2015-04-25,5180,0,0,0
16246,391,2015-04-25,2631,0,0,0
16247,397,2015-04-25,4381,0,0,0
16248,399,2015-04-25,4694,0,0,0
16249,410,2015-04-25,5268,0,0,0
